# Feature1 Sys. Name	Feature1 Std. Name	Feature2 Sys. Name	Feature2 Std. Name	PE Score	Conf. Score	Direct Score	Indirect Score
YDR418W	RPL12B	YDR471W	RPL27B	5.151572	0.805254	0	6.64637
YDR279W	RNH202	YNL072W	RNH201	5.153188	0.805679	2.204873	1.432106
YGL207W	SPT16	YIL035C	CKA1	5.154005	0.805894	0.487906	3.502434
YBR189W	RPS9B	YML063W	RPS1B	5.154404	0.805999	0	7.318996
YKL081W	TEF4	YPL048W	CAM1	5.156274	0.80658	1.7493	7.618359
YBR125C	PTC4	YDR186C	YDR186C	5.156306	0.806587	-0.619608	0
YDR155C	CPR1	YGL194C	HOS2	5.15779	0.806931	-0.929412	2.012555
YGR128C	UTP8	YPR144C	NOC4	5.159056	0.807224	-2.168627	0
YGR128C	UTP8	YPL217C	BMS1	5.159534	0.807335	-2.168627	0
YBR048W	RPS11B	YOR312C	RPL20B	5.159966	0.807435	0	7.154721
YGR215W	RSM27	YPL118W	MRP51	5.160431	0.807543	0	2.302244
YML073C	RPL6A	YOL040C	RPS15	5.160511	0.807582	0	8.247883
YDL003W	MCD1	YFL008W	SMC1	5.161256	0.807948	4.896926	1.470146
YLR129W	DIP2	YPL217C	BMS1	5.16329	0.808507	-0.309804	0.937976
YDL030W	PRP9	YML046W	PRP39	5.163737	0.80863	-0.309804	1.934936
YIL069C	RPS24B	YOR096W	RPS7A	5.163747	0.808633	-0.619608	3.631274
YER172C	BRR2	YML046W	PRP39	5.163804	0.808916	-1.239216	3.005753
YBR181C	RPS6B	YGL103W	RPL28	5.164044	0.80897	0	8.325485
YFL049W	SWP82	YHL025W	SNF6	5.164308	0.809029	-0.619608	3.794174
YDR334W	SWR1	YFL039C	ACT1	5.164794	0.809139	2.87989	5.830242
YKR027W	YKR027W	YMR237W	YMR237W	5.164988	0.809183	4.570856	3.615852
YBL087C	RPL23A	YDR361C	BCP1	5.165235	0.809239	4.545993	0
YER074W	RPS24A	YIL133C	RPL16A	5.165821	0.809372	0	5.834552
YCR072C	RSA4	YDR101C	ARX1	5.166107	0.809436	-2.478431	0
YHL030W	ECM29	YMR314W	PRE5	5.166506	0.809526	-0.309804	0
YBR191W	RPL21A	YMR194W	RPL36A	5.168211	0.809912	0	10.336421
YDL083C	RPS16B	YKL180W	RPL17A	5.168211	0.809912	0	10.336421
YMR024W	MRPL3	YMR193W	MRPL24	5.168306	0.810206	-0.309804	1.178603
YDR060W	MAK21	YOR272W	YTM1	5.168846	0.810494	-1.858824	0.842694
YKL190W	CNB1	YML057W	CMP2	5.169066	0.810612	4.270516	0
YDL082W	RPL13A	YNL178W	RPS3	5.170654	0.810945	-0.309804	5.396554
YER074W	RPS24A	YLL045C	RPL8B	5.171567	0.811137	-0.309804	5.458782
YDR060W	MAK21	YPL131W	RPL5	5.172328	0.811297	-1.239216	6.411798
YIL018W	RPL2B	YIL069C	RPS24B	5.173462	0.811535	-0.309804	6.180193
YGL207W	SPT16	YGL244W	RTF1	5.174552	0.811764	8.037238	3.992732
YKL167C	MRP49	YNL252C	MRPL17	5.174753	0.811806	-0.309804	0
YKR006C	MRPL13	YNL252C	MRPL17	5.174753	0.811806	-0.309804	0
YBL072C	RPS8A	YLR448W	RPL6B	5.176219	0.812225	0	6.623105
YNL049C	SFB2	YPL085W	SEC16	5.176352	0.812263	1.920279	1.111718
YLR276C	DBP9	YOR206W	NOC2	5.177827	0.812684	-0.868886	2.529711
YBR031W	RPL4A	YDR447C	RPS17B	5.178379	0.812841	-0.309804	8.411381
YKL180W	RPL17A	YLR287C-A	RPS30A	5.178581	0.812899	-0.309804	10.666966
YDL148C	NOP14	YLR129W	DIP2	5.17902	0.813024	-0.619608	1.940757
YDR337W	MRPS28	YMR158W	MRPS8	5.179249	0.813089	-0.309804	3.081921
YER029C	SMB1	YLR117C	CLF1	5.179972	0.813398	-0.619608	1.898006
YOL001W	PHO80	YPL031C	PHO85	5.180318	0.813546	-0.309804	2.501219
YDR118W	APC4	YLR102C	APC9	5.181526	0.814026	3.097521	1.298128
YLR029C	RPL15A	YNL178W	RPS3	5.181548	0.814037	-0.309804	6.168995
YDL148C	NOP14	YJR145C	RPS4A	5.181763	0.81415	-0.619608	1.734975
YGL207W	SPT16	YOR061W	CKA2	5.18188	0.814212	0.06678	3.624894
YJR145C	RPS4A	YLR441C	RPS1A	5.182327	0.814446	0	5.204924
YDR201W	SPC19	YGL061C	DUO1	5.182417	0.814761	4.324086	6.040749
YGR134W	CAF130	YJR011C	YJR011C	5.182464	0.81479	4.622515	0
YMR024W	MRPL3	YNL252C	MRPL17	5.183079	0.815168	-0.309804	1.20815
YBR181C	RPS6B	YML073C	RPL6A	5.183862	0.815423	0	8.429629
YDR118W	APC4	YOR249C	APC5	5.184862	0.815749	-0.619608	3.843237
YAL011W	SWC3	YDR485C	VPS72	5.185102	0.815874	5.532864	4.83734
YDR447C	RPS17B	YOL040C	RPS15	5.185693	0.816181	-0.309804	10.68119
YAL032C	PRP45	YML049C	RSE1	5.185835	0.816232	0	3.936874
YGR215W	RSM27	YNL306W	MRPS18	5.187023	0.816661	0	2.355429
YKR085C	MRPL20	YMR193W	MRPL24	5.187398	0.81698	2.554099	0
YLL045C	RPL8B	YLR441C	RPS1A	5.189326	0.817361	-0.309804	5.820404
YBR031W	RPL4A	YML063W	RPS1B	5.189495	0.817394	0	9.015856
YDR101C	ARX1	YNL002C	RLP7	5.189552	0.817405	-2.168627	0
YDR322W	MRPL35	YKL167C	MRP49	5.191989	0.817887	-0.619608	1.306624
YER027C	GAL83	YER129W	SAK1	5.192699	0.818104	4.417995	0
YER074W	RPS24A	YOR312C	RPL20B	5.19311	0.81823	0	5.486257
YHL001W	RPL14B	YPL220W	RPL1A	5.193359	0.818306	1.061891	3.242593
YGR085C	RPL11B	YOL040C	RPS15	5.193452	0.818322	0	7.841011
YCL059C	KRR1	YNL132W	KRE33	5.196057	0.818759	-0.309804	2.562271
YDR064W	RPS13	YJR002W	MPP10	5.196487	0.818831	0	0.845702
YDR022C	CIS1	YPL166W	ATG29	5.197506	0.819002	2.138091	2.790812
YKL172W	EBP2	YMR290C	HAS1	5.198909	0.819237	-0.309804	2.323497
YGL030W	RPL30	YJL190C	RPS22A	5.200774	0.81955	-0.309804	3.795675
YML007W	YAP1	YNL236W	SIN4	5.201007	0.81959	-0.309804	0.946819
YJR101W	RSM26	YPL013C	MRPS16	5.201447	0.819663	0	1.36455
YDR382W	RPP2B	YJL177W	RPL17B	5.204388	0.820257	-0.309804	9.119232
YDL082W	RPL13A	YJR123W	RPS5	5.204558	0.820296	0	6.273777
YGR090W	UTP22	YLR197W	SIK1	5.206059	0.820642	-4.956863	3.524134
YBR055C	PRP6	YGR075C	PRP38	5.206198	0.820674	2.157512	0
YDL083C	RPS16B	YOL040C	RPS15	5.206658	0.820883	0	10.413316
YDL014W	NOP1	YLR409C	UTP21	5.206701	0.820892	-1.54902	0.972454
YLL008W	DRS1	YPR016C	TIF6	5.207828	0.821114	-0.619608	0
YLR441C	RPS1A	YPL220W	RPL1A	5.209053	0.821355	1.184498	3.794968
YDR364C	CDC40	YGR278W	CWC22	5.209222	0.821389	-0.619608	1.450889
YBR279W	PAF1	YIL035C	CKA1	5.209722	0.821496	-2.364509	4.29606
YFR031C-A	RPL2A	YGL030W	RPL30	5.211117	0.821795	-0.309804	5.914189
YKL167C	MRP49	YNL005C	MRP7	5.212795	0.822158	-0.309804	1.200553
YBR052C	YBR052C	YDR032C	PST2	5.213174	0.822219	0	0
YLR449W	FPR4	YPL131W	RPL5	5.21344	0.822261	1.406391	3.278346
YDL087C	LUC7	YML049C	RSE1	5.213666	0.822297	-0.619608	1.09271
YHR099W	TRA1	YJL081C	ARP4	5.214837	0.822483	-0.929412	2.377667
YGL135W	RPL1B	YLR441C	RPS1A	5.219322	0.823195	-0.309804	5.812478
YBR189W	RPS9B	YIL069C	RPS24B	5.220171	0.823329	-0.309804	4.366146
YML073C	RPL6A	YNL301C	RPL18B	5.221528	0.823637	0	7.635973
YDR296W	MHR1	YJL063C	MRPL8	5.224488	0.824138	0	0
YBL038W	MRPL16	YCR046C	IMG1	5.225328	0.82428	-0.309804	0
YLL045C	RPL8B	YMR242C	RPL20A	5.226525	0.82455	-0.619608	6.305418
YHL001W	RPL14B	YLR287C-A	RPS30A	5.226864	0.824603	1.502501	8.951227
YBR031W	RPL4A	YBR048W	RPS11B	5.227463	0.824697	0	7.839751
YBL072C	RPS8A	YDR449C	UTP6	5.228204	0.824813	-0.309804	0
YDL043C	PRP11	YLR147C	SMD3	5.22822	0.824815	2.011458	0.999522
YER126C	NSA2	YOR063W	RPL3	5.228416	0.824846	0	1.341072
YER126C	NSA2	YNL002C	RLP7	5.229495	0.825015	0	0
YJR123W	RPS5	YLR448W	RPL6B	5.229847	0.825071	0	7.830555
YDR418W	RPL12B	YGL147C	RPL9A	5.231907	0.825393	1.332443	6.967828
YGL173C	KEM1	YPL004C	LSP1	5.232425	0.825488	3.96128	2.818638
YMR213W	CEF1	YPR101W	SNT309	5.232588	0.825518	1.804676	0
YBL092W	RPL32	YLR287C-A	RPS30A	5.233108	0.825614	-0.309804	10.77602
YNL113W	RPC19	YNR003C	RPC34	5.233675	0.825717	0.001161	4.271178
YDL051W	LHP1	YML105C	SEC65	5.234682	0.82589	-0.619608	2.69589
YCL037C	SRO9	YLR175W	CBF5	5.235137	0.825968	-0.890157	2.61488
YFR031C-A	RPL2A	YGL147C	RPL9A	5.235678	0.82606	1.171765	8.387349
YBR048W	RPS11B	YPL012W	RRP12	5.237504	0.826355	-0.309804	4.05086
YBL090W	MRP21	YDR347W	MRP1	5.237562	0.826364	-0.309804	2.22644
YIL133C	RPL16A	YMR194W	RPL36A	5.238068	0.826448	0	7.033414
YDR299W	BFR2	YJL033W	HCA4	5.238103	0.826451	3.070556	5.393052
YIL018W	RPL2B	YKL180W	RPL17A	5.238412	0.82648	0	3.999384
YKL180W	RPL17A	YLR029C	RPL15A	5.238811	0.826502	0	6.028548
YGL076C	RPL7A	YGR085C	RPL11B	5.239458	0.826557	-0.309804	7.398327
YLR439W	MRPL4	YMR193W	MRPL24	5.23975	0.826558	-0.619608	1.281079
YDR347W	MRP1	YGR215W	RSM27	5.239829	0.826522	-0.309804	4.604487
YLR075W	RPL10	YLR448W	RPL6B	5.240798	0.826613	0	7.091203
YCR081W	SRB8	YGL025C	PGD1	5.240937	0.826632	-0.929412	1.044515
YIL133C	RPL16A	YMR290C	HAS1	5.24152	0.826711	0	3.381755
YBR017C	KAP104	YGL122C	NAB2	5.241888	0.826761	5.259231	1.151952
YLR409C	UTP21	YPL126W	NAN1	5.242359	0.826824	-1.54902	0
YFR052W	RPN12	YMR314W	PRE5	5.244034	0.827052	-0.309804	0.521018
YDL082W	RPL13A	YIL018W	RPL2B	5.245387	0.827235	0	3.516284
YFL024C	EPL1	YFL039C	ACT1	5.247092	0.827436	1.30909	4.620018
YJL177W	RPL17B	YPL220W	RPL1A	5.247169	0.827446	-0.309804	2.290229
YJL177W	RPL17B	YPL090C	RPS6A	5.247259	0.827457	-0.309804	6.124714
YOR096W	RPS7A	YPR144C	NOC4	5.248591	0.827628	-0.619608	1.180358
YBL038W	MRPL16	YJL063C	MRPL8	5.249849	0.82779	-0.619608	0
YGL135W	RPL1B	YGL147C	RPL9A	5.249883	0.82774	1.094508	6.084431
YLL045C	RPL8B	YMR194W	RPL36A	5.25017	0.827723	-0.309804	5.276531
YHR052W	CIC1	YOL041C	NOP12	5.250554	0.827765	0.432056	1.01229
YML049C	RSE1	YPR101W	SNT309	5.251262	0.827844	1.934709	0
YHR012W	VPS29	YJL053W	PEP8	5.251722	0.827895	2.554099	2.558712
YHR052W	CIC1	YKL172W	EBP2	5.252148	0.827951	0.433928	0.924988
YDL060W	TSR1	YJR145C	RPS4A	5.253644	0.828147	-1.208101	3.86041
YDR012W	RPL4B	YPL198W	RPL7B	5.254777	0.828296	-0.309804	10.119886
YHR099W	TRA1	YOR244W	ESA1	5.254975	0.828264	-1.54902	2.840458
YCR031C	RPS14A	YLR075W	RPL10	5.255862	0.828376	0	5.583533
YDR045C	RPC11	YJL011C	RPC17	5.256002	0.828394	1.227015	3.695564
YBR258C	SHG1	YDR469W	SDC1	5.256893	0.828507	2.547274	7.966512
YBR081C	SPT7	YGR274C	TAF1	5.256977	0.828517	-1.54902	6.653263
YBR048W	RPS11B	YHL033C	RPL8A	5.257225	0.828549	-0.309804	6.900393
YBL035C	POL12	YIR008C	PRI1	5.257397	0.82857	-1.54902	0
YDR364C	CDC40	YLR117C	CLF1	5.258024	0.828654	-0.619608	1.221805
YIL133C	RPL16A	YOR312C	RPL20B	5.260484	0.82898	0	4.190545
YDR087C	RRP1	YPL211W	NIP7	5.261752	0.829157	-0.929412	0
YJL109C	UTP10	YPR137W	RRP9	5.262817	0.829306	-5.266667	0
YOR151C	RPB2	YPR093C	ASR1	5.26354	0.829407	2.218315	0.895257
YDL083C	RPS16B	YNL069C	RPL16B	5.264007	0.829472	0	8.437627
YDR462W	MRPL28	YJL063C	MRPL8	5.264853	0.82959	-0.619608	0
YLR186W	EMG1	YLR197W	SIK1	5.265592	0.829676	-0.929412	0
YDL083C	RPS16B	YML063W	RPS1B	5.266565	0.82979	0	7.882263
YAL035W	FUN12	YLL045C	RPL8B	5.267587	0.829892	1.264393	3.974477
YHR010W	RPL27A	YOR063W	RPL3	5.267762	0.829909	0	0.719683
YKL180W	RPL17A	YNL178W	RPS3	5.269089	0.830046	-0.309804	6.433657
YER074W	RPS24A	YLR287C-A	RPS30A	5.269093	0.830046	-0.309804	10.847989
YDR447C	RPS17B	YGL030W	RPL30	5.269565	0.830097	-0.619608	5.579371
YHR052W	CIC1	YPR016C	TIF6	5.269579	0.830099	-0.619608	0
YDL031W	DBP10	YOR063W	RPL3	5.269878	0.830131	-0.309804	0.51909
YLL045C	RPL8B	YPL211W	NIP7	5.270365	0.830184	-0.929412	1.262164
YDR116C	MRPL1	YGR220C	MRPL9	5.27053	0.830202	-0.309804	0
YGL120C	PRP43	YPL151C	PRP46	5.270601	0.830211	-1.239216	0
YJL053W	PEP8	YOR069W	VPS5	5.271482	0.830328	2.663043	2.558712
YGL135W	RPL1B	YGR034W	RPL26B	5.273387	0.830581	-0.309804	7.326397
YJR135C	MCM22	YLR315W	NKP2	5.274253	0.83065	-0.336034	10.88454
YCR031C	RPS14A	YJR123W	RPS5	5.274303	0.830654	0	6.413266
YHR203C	RPS4B	YLR448W	RPL6B	5.275598	0.830848	-0.309804	4.881378
YLR129W	DIP2	YNL132W	KRE33	5.277391	0.831117	-0.309804	0.83518
YOR141C	ARP8	YPL129W	TAF14	5.281053	0.831666	-1.54902	6.281531
YBL027W	RPL19B	YKL180W	RPL17A	5.282112	0.831825	0	10.564224
YGR085C	RPL11B	YMR142C	RPL13B	5.282353	0.83179	0	2.593557
YDR385W	EFT2	YKL060C	FBA1	5.282998	0.831876	-2.788235	6.770383
YPL217C	BMS1	YPR137W	RRP9	5.284654	0.832098	-1.239216	0
YJR002W	MPP10	YKR060W	UTP30	5.285019	0.832147	0	0
YCL011C	GBP2	YML062C	MFT1	5.285085	0.832156	7.598932	2.728138
YBL002W	HTB2	YBR009C	HHF1	5.2853	0.832185	1.985851	9.425181
YDR416W	SYF1	YGL128C	CWC23	5.287486	0.832512	-0.309804	0
YLR147C	SMD3	YNL147W	LSM7	5.289552	0.832821	1.164254	5.876177
YJR067C	YAE1	YNL260C	YNL260C	5.28974	0.832849	2.514677	1.395406
YDR498C	SEC20	YGL145W	TIP20	5.290625	0.832982	0	0
YGR186W	TFG1	YML010W	SPT5	5.291382	0.833095	-1.239216	7.664611
YML073C	RPL6A	YNL096C	RPS7B	5.291826	0.833161	0	8.704935
YBR031W	RPL4A	YLR448W	RPL6B	5.291961	0.833181	0	7.501039
YGL111W	NSA1	YPR016C	TIF6	5.29248	0.833238	-0.619608	0
YMR303C	ADH2	YOL086C	ADH1	5.293367	0.833335	0	10.586734
YBR048W	RPS11B	YJL190C	RPS22A	5.293451	0.833344	0	4.960145
YDR036C	EHD3	YIL093C	RSM25	5.293738	0.833378	-0.929412	0
YDL083C	RPS16B	YGL030W	RPL30	5.29475	0.833499	1.358368	6.598514
YDR028C	REG1	YER133W	GLC7	5.295327	0.833568	3.985552	0.975226
YDR064W	RPS13	YHR203C	RPS4B	5.295384	0.833493	-0.309804	3.08301
YJL109C	UTP10	YLR186W	EMG1	5.295482	0.833485	-4.337255	0
YDR382W	RPP2B	YGR085C	RPL11B	5.295746	0.833465	-0.309804	6.712749
YLR175W	CBF5	YMR290C	HAS1	5.296786	0.833608	2.499007	4.941941
YBR251W	MRPS5	YNR037C	RSM19	5.298969	0.833908	-0.309804	1.878792
YER126C	NSA2	YHR197W	RIX1	5.300719	0.834168	-0.619608	0
YDR498C	SEC20	YLR268W	SEC22	5.303708	0.834613	0	0
YOL115W	PAP2	YPL190C	NAB3	5.304088	0.834669	1.10361	1.20815
YBL090W	MRP21	YGR215W	RSM27	5.304299	0.834701	0	2.25245
YLR002C	NOC3	YPR016C	TIF6	5.30483	0.834761	-0.619608	0
YDL082W	RPL13A	YDL083C	RPS16B	5.304909	0.83477	0	8.402427
YDR382W	RPP2B	YGL103W	RPL28	5.306003	0.834895	-0.309804	7.520893
YGR145W	ENP2	YLR129W	DIP2	5.306222	0.834924	-0.309804	1.982491
YIL133C	RPL16A	YLR075W	RPL10	5.308567	0.835231	0	4.482245
YCL011C	GBP2	YHL034C	SBP1	5.309444	0.835309	1.174949	3.34072
YER074W	RPS24A	YER102W	RPS8B	5.309726	0.835334	0	5.688089
YER112W	LSM4	YOR308C	SNU66	5.310499	0.835439	-1.858824	2.279361
YHL033C	RPL8A	YJL190C	RPS22A	5.31153	0.835579	-0.309804	5.927986
YGR034W	RPL26B	YNL069C	RPL16B	5.312624	0.835727	0	6.444474
YNL037C	IDH1	YOR136W	IDH2	5.313423	0.835767	4.779894	1.175061
YGR091W	PRP31	YPL213W	LEA1	5.314053	0.835848	-1.239216	1.139681
YBR055C	PRP6	YMR240C	CUS1	5.314417	0.835894	-0.619608	0.920684
YGL240W	DOC1	YKL022C	CDC16	5.315752	0.836064	1.953712	1.334553
YGL240W	DOC1	YLR127C	APC2	5.315752	0.836064	1.953712	1.334553
YBR065C	ECM2	YER172C	BRR2	5.317327	0.83625	-1.239216	0
YDR324C	UTP4	YLR186W	EMG1	5.318102	0.836342	-1.858824	0
YML063W	RPS1B	YNL301C	RPL18B	5.318129	0.836345	0	7.635041
YEL056W	HAT2	YOL054W	YOL054W	5.318394	0.836376	-1.858824	10.483012
YMR242C	RPL20A	YNL178W	RPS3	5.319001	0.836448	-0.619608	8.172804
YKL173W	SNU114	YOR159C	SME1	5.319103	0.83646	0.999434	6.338127
YHL004W	MRP4	YPL013C	MRPS16	5.319574	0.836516	-0.309804	2.586704
YDL136W	RPL35B	YGR085C	RPL11B	5.319885	0.836471	0	8.40483
YBR097W	VPS15	YLR360W	VPS38	5.320769	0.836592	2.5242	0
YLL036C	PRP19	YPL213W	LEA1	5.320789	0.836595	-1.239216	0
YBL026W	LSM2	YJR022W	LSM8	5.321618	0.836709	2.442158	4.766871
YNL182C	IPI3	YPR016C	TIF6	5.321904	0.836748	-0.619608	0
YBR048W	RPS11B	YDR471W	RPL27B	5.322347	0.836809	0	6.694565
YHR052W	CIC1	YLR449W	FPR4	5.322582	0.836841	-0.373255	0.589437
YEL053C	MAK10	YPR051W	MAK3	5.322845	0.836878	3.213525	1.36455
YDR447C	RPS17B	YLR287C-A	RPS30A	5.323116	0.836915	-0.619608	11.265839
YBL090W	MRP21	YPL013C	MRPS16	5.323337	0.836848	0	1.268054
YLR347C	KAP95	YMR308C	PSE1	5.323847	0.836915	-1.239216	1.598387
YDR447C	RPS17B	YIL133C	RPL16A	5.325949	0.837193	-0.309804	7.033414
YGL103W	RPL28	YMR142C	RPL13B	5.326197	0.837226	0	2.533833
YGL031C	RPL24A	YMR242C	RPL20A	5.326708	0.837204	-0.309804	6.221276
YKL167C	MRP49	YKR085C	MRPL20	5.329655	0.837598	0	0
YKR006C	MRPL13	YKR085C	MRPL20	5.329655	0.837598	0	0
YDR064W	RPS13	YER074W	RPS24A	5.329926	0.837427	0	5.886217
YML049C	RSE1	YPR082C	DIB1	5.331405	0.837663	0	0
YDR190C	RVB1	YGR002C	SWC4	5.333813	0.838046	4.732309	6.775751
YDR392W	SPT3	YMR223W	UBP8	5.334023	0.838079	4.13482	4.684453
YBR055C	PRP6	YMR288W	HSH155	5.335441	0.838305	-0.619608	0
YLR448W	RPL6B	YPL090C	RPS6A	5.335735	0.838351	-0.309804	5.795874
YER126C	NSA2	YGR245C	SDA1	5.335909	0.838379	-1.239216	0
YCL059C	KRR1	YLR175W	CBF5	5.336166	0.83842	-0.237287	5.988105
YMR112C	MED11	YPL042C	SSN3	5.336756	0.838514	0	1.0702
YDR385W	EFT2	YIL103W	DPH1	5.33694	0.838543	8.689039	3.665707
YBR017C	KAP104	YJR077C	MIR1	5.336967	0.838547	-0.309804	0
YER029C	SMB1	YOR159C	SME1	5.33734	0.838607	3.873375	7.641737
YHR203C	RPS4B	YJL177W	RPL17B	5.33774	0.83867	-0.309804	6.010353
YBL072C	RPS8A	YML063W	RPS1B	5.338772	0.838835	0	8.018749
YDL136W	RPL35B	YPL143W	RPL33A	5.338793	0.838728	0	1.584587
YBL003C	HTA2	YDR224C	HTB1	5.340178	0.838855	-2.120077	0.575383
YER082C	UTP7	YLR222C	UTP13	5.342619	0.839163	-2.478431	0
YER102W	RPS8B	YLR029C	RPL15A	5.344839	0.839476	0	5.987085
YBL027W	RPL19B	YPL090C	RPS6A	5.34549	0.839567	-0.309804	6.152302
YDR447C	RPS17B	YNL096C	RPS7B	5.346155	0.839661	-0.309804	11.002114
YDR254W	CHL4	YGR179C	OKP1	5.3466	0.839719	0.658047	2.920983
YEL003W	GIM4	YLR200W	YKE2	5.348769	0.839999	5.925138	4.772399
YBL027W	RPL19B	YNL069C	RPL16B	5.35073	0.840223	0	6.520686
YKL088W	YKL088W	YOR039W	CKB2	5.350885	0.840248	0.308022	2.078416
YAL011W	SWC3	YDR334W	SWR1	5.351637	0.840367	2.789978	7.913297
YLR029C	RPL15A	YMR229C	RRP5	5.35185	0.840401	-2.656934	4.715192
YDL014W	NOP1	YOR206W	NOC2	5.354275	0.840788	0.058353	5.048312
YHR203C	RPS4B	YOR063W	RPL3	5.355871	0.841042	1.609291	5.121579
YDR064W	RPS13	YDR471W	RPL27B	5.356161	0.841088	0	7.011371
YKL009W	MRT4	YLL008W	DRS1	5.357487	0.841299	-0.309804	0
YOL005C	RPB11	YPL129W	TAF14	5.358225	0.841417	1.017707	5.045643
YDL148C	NOP14	YDR064W	RPS13	5.358386	0.841442	-0.619608	2.1296
YKL173W	SNU114	YMR213W	CEF1	5.358462	0.841455	-0.929412	2.714476
YDR405W	MRP20	YML025C	YML6	5.358935	0.84153	1.976224	0
YBR048W	RPS11B	YPL198W	RPL7B	5.359873	0.841655	-0.309804	7.634248
YDR443C	SSN2	YPR168W	NUT2	5.361264	0.841841	-0.619608	2.13437
YCL059C	KRR1	YJR145C	RPS4A	5.361332	0.84185	0	5.564924
YJL063C	MRPL8	YMR193W	MRPL24	5.361809	0.841914	-0.619608	1.334553
YGL076C	RPL7A	YKL180W	RPL17A	5.363201	0.84204	-0.309804	5.959545
YLR028C	ADE16	YMR120C	ADE17	5.36528	0.842362	4.628426	1.236977
YER172C	BRR2	YPR101W	SNT309	5.365551	0.842404	-1.239216	0
YGL195W	GCN1	YLR180W	SAM1	5.3674	0.84269	-0.619608	2.197336
YBR009C	HHF1	YBR245C	ISW1	5.368935	0.842927	-1.771604	1.78185
YHR141C	RPL42B	YMR242C	RPL20A	5.369186	0.842966	-0.309804	11.048176
YBR251W	MRPS5	YMR188C	MRPS17	5.37128	0.843215	1.503666	4.624938
YLL034C	RIX7	YOL077C	BRX1	5.373797	0.843582	-1.54902	0
YGR220C	MRPL9	YMR193W	MRPL24	5.375361	0.84381	2.204873	0
YCL010C	SGF29	YMR236W	TAF9	5.376583	0.843903	-0.619608	4.821136
YDL014W	NOP1	YHR148W	IMP3	5.377802	0.844046	-0.309804	0
YBR221C	PDB1	YGR193C	PDX1	5.378665	0.844147	-0.309804	0
YOR063W	RPL3	YOR096W	RPS7A	5.378829	0.844168	-0.309804	5.62195
YBL003C	HTA2	YBR010W	HHT1	5.381158	0.844463	1.68702	7.369835
YFR032C-A	RPL29	YJL177W	RPL17B	5.381225	0.844353	0	10.762449
YDL150W	RPC53	YOR210W	RPB10	5.382656	0.844576	2.925128	3.97953
YDL083C	RPS16B	YLR448W	RPL6B	5.38708	0.845264	0	8.761124
YMR242C	RPL20A	YNL301C	RPL18B	5.38723	0.845288	-0.309804	9.374714
YDR012W	RPL4B	YML073C	RPL6A	5.387643	0.845236	0	7.881128
YLR449W	FPR4	YPL093W	NOG1	5.387871	0.845268	-0.309804	0.589437
YER074W	RPS24A	YNL069C	RPL16B	5.389469	0.845489	0	7.45811
YER043C	SAH1	YFL028C	CAF16	5.390634	0.84565	0	0
YDR418W	RPL12B	YLR075W	RPL10	5.390951	0.845694	0	6.422288
YDR449C	UTP6	YKR060W	UTP30	5.391616	0.845793	-0.309804	0
YKR060W	UTP30	YPL126W	NAN1	5.391616	0.845793	-0.309804	0
YER074W	RPS24A	YLR075W	RPL10	5.394014	0.846153	0	5.556491
YLR029C	RPL15A	YOR096W	RPS7A	5.394463	0.84622	-0.309804	5.768096
YDR447C	RPS17B	YIL018W	RPL2B	5.395749	0.846413	-0.309804	4.279704
YDR382W	RPP2B	YGL030W	RPL30	5.39576	0.846414	0.793972	4.506943
YOR096W	RPS7A	YPL198W	RPL7B	5.398743	0.846847	0.920623	5.662645
YDR382W	RPP2B	YOR063W	RPL3	5.399881	0.847011	-0.309804	4.775073
YOL041C	NOP12	YPL131W	RPL5	5.400448	0.847087	-0.309804	6.257612
YLR441C	RPS1A	YOR312C	RPL20B	5.400994	0.847161	0	6.51382
YIL153W	RRD1	YNL201C	PSY2	5.401698	0.847255	0.892226	0
YMR288W	HSH155	YPR101W	SNT309	5.401841	0.847274	1.699557	0
YDR175C	RSM24	YPL013C	MRPS16	5.402929	0.84742	0	2.44361
YOL077C	BRX1	YPL012W	RRP12	5.403215	0.84742	-0.619608	3.27092
YAL035W	FUN12	YDR429C	TIF35	5.403507	0.847419	1.661757	4.131517
YDR064W	RPS13	YLR448W	RPL6B	5.403534	0.847419	0	5.938528
YAL033W	POP5	YHR062C	RPP1	5.403671	0.847419	3.920981	1.190341
YOR096W	RPS7A	YOR312C	RPL20B	5.404432	0.847535	-0.309804	6.922208
YGR165W	MRPS35	YMR188C	MRPS17	5.409215	0.848265	1.72352	4.721544
YML069W	POB3	YOL054W	YOL054W	5.410176	0.84836	-0.929412	12.590196
YHR203C	RPS4B	YJL190C	RPS22A	5.410913	0.848432	-0.309804	6.046447
YDL075W	RPL31A	YDR382W	RPP2B	5.41148	0.848399	-0.309804	6.615438
YBL092W	RPL32	YMR194W	RPL36A	5.411505	0.848266	0	10.82301
YDR328C	SKP1	YMR258C	YMR258C	5.41151	0.848266	2.26264	0
YGL127C	SOH1	YHR041C	SRB2	5.411738	0.848267	3.644621	4.036515
YCR079W	YCR079W	YOR323C	PRO2	5.411902	0.848267	5.357695	0
YLR448W	RPL6B	YPL220W	RPL1A	5.412293	0.848268	1.028404	4.332497
YLR197W	SIK1	YLR409C	UTP21	5.412351	0.848252	-2.168627	1.208062
YBR031W	RPL4A	YOL127W	RPL25	5.412587	0.848186	0	7.687544
YIL133C	RPL16A	YLL045C	RPL8B	5.414735	0.848431	-0.309804	5.609339
