Gene,logFC,FDR adjusted Pvalue
81037,-0.163623071,0.119363582
1285,-0.643756922,0.119534957
10204,-0.169630955,0.11953704
84065,-0.163653307,0.119645636
54626,0.461989046,0.119732236
3382,-0.264735636,0.119804715
1,-0.344615404,0.119983371
84898,0.232952745,0.119983371
55559,-0.201590555,0.119983371
81577,0.145740677,0.120018547
90025,-0.210996632,0.120091151
27293,-0.269760077,0.120417764
58986,0.188968601,0.120472889
79723,-0.192864551,0.120648093
147741,-0.834281757,0.120758588
79598,-0.200899881,0.12077026
8681,0.238170943,0.12077026
55775,-0.166440937,0.120770575
84993,-0.172135632,0.120770575
9557,-0.166199621,0.120871013
7150,0.130671643,0.120871013
7525,-0.212631222,0.120964911
84915,0.362263313,0.12097917
3754,-0.612436978,0.120990871
27316,-0.11699042,0.121062676
118424,-0.166035988,0.121068529
10318,-0.169584124,0.121109455
5874,-0.440220529,0.121276478
1761,-0.772797593,0.12171347
81704,-0.269890607,0.121847983
6203,-0.214575492,0.121986651
1241,-0.320082614,0.122027814
57116,-0.289297035,0.122030022
2330,-0.310341516,0.122030713
2582,-0.255249048,0.122030713
55313,-0.218966834,0.12207639
55125,-0.172715543,0.122164819
56103,0.5235628,0.122197751
647033,-0.20355592,0.122221786
23173,-0.162923473,0.122246044
2551,0.156571821,0.122246044
84337,-0.188004623,0.122400697
57615,-0.330608288,0.122414646
9271,-0.685934276,0.122443568
84816,-0.235728683,0.12260025
401115,-0.368831662,0.12261628
8079,-0.164773092,0.122632276
9709,-0.180145349,0.122657863
84303,-0.22075893,0.122732892
4548,0.187007958,0.122828609
440093,-0.260372916,0.122863476
6487,0.168591823,0.122907152
2707,0.396339363,0.123177455
11320,0.225290687,0.123353232
79174,-0.228248722,0.123396417
79669,-0.344768959,0.12385145
954,0.404137682,0.123913923
133957,-0.175359587,0.124093891
379,0.305392055,0.124137566
23248,-0.154480145,0.124141964
203102,-0.401039092,0.124158288
10617,-0.125321252,0.124176204
81034,0.159965892,0.124407281
65244,0.180726075,0.124407281
353345,-0.44381788,0.12447972
374969,-0.224026312,0.12447972
163351,-0.456698632,0.124493278
283871,-0.207209754,0.124622223
90861,-0.183135485,0.124637573
3588,-0.177289562,0.124962687
84893,-0.159558911,0.124972036
23132,0.186235616,0.124972036
131965,-0.176720686,0.124972036
23567,0.166730959,0.125181265
169714,0.197820317,0.125374878
84542,-0.224233974,0.125382713
8220,-0.154143418,0.125407332
5523,-0.1853906,0.125407617
7169,0.278714216,0.125426959
9717,0.466492191,0.125609223
1060,-0.179989069,0.125691286
25915,-0.184740893,0.125777739
284323,0.24921218,0.125777739
9058,-1.138339765,0.125777739
145258,-0.601491262,0.125778177
4296,-0.143568986,0.125778638
65989,-0.457248415,0.12591107
90141,-0.19468273,0.126011263
130399,0.422332483,0.126091958
26227,-0.279948517,0.126157291
57700,0.152969891,0.126194232
202,-0.319974401,0.126223365
348995,-0.157764174,0.126272388
84527,-0.216639345,0.126367503
27439,-0.3495829,0.126367503
10208,0.165006248,0.126414596
50,-0.185047092,0.1266636
7345,-0.460664697,0.126684803
29844,-0.195051818,0.126684803
23539,-0.442091973,0.127042207
58985,-0.477722062,0.127042207
120379,-0.316325473,0.127240078
163154,-0.297439867,0.127282325
55520,-0.181588344,0.127432582
26503,0.221878537,0.127583572
11078,0.184890418,0.127586758
11047,-0.155097414,0.127599236
1643,-0.190750358,0.12762638
78994,-0.138698078,0.127738432
1318,-0.209662958,0.127754119
284459,-0.188115351,0.127767777
6536,-0.269489922,0.127767777
166348,-0.581876037,0.127809736
114789,0.25684673,0.127840036
55526,-0.205857103,0.127840036
3315,-0.255606583,0.127840036
23339,0.140847446,0.127840036
2018,0.381566738,0.127849938
9618,-0.236570204,0.127873353
55238,0.176831811,0.127896949
8622,-0.424386399,0.128147517
254042,-0.239982497,0.128191974
51816,-0.268644333,0.128206128
4286,0.294079872,0.128341055
9108,-0.328581685,0.128354509
283373,0.185065493,0.128354509
10121,0.149661086,0.128427431
632,-0.285497994,0.1284724
79154,-0.24425892,0.1284724
6429,-0.130281139,0.1284724
6838,0.155190198,0.128642549
7091,0.354258714,0.128642549
64288,-0.276230278,0.128651712
65987,-0.385088445,0.128651712
29785,0.353998288,0.128701954
768211,0.201460402,0.12905075
90864,-0.174488231,0.12911295
192683,0.241644411,0.12911295
23141,0.158656079,0.129129595
5432,-0.146127338,0.129247432
389058,0.532217785,0.129255059
3021,-0.176826569,0.129347235
132014,-0.266498092,0.129472001
57609,0.183421149,0.129564368
10576,-0.194934748,0.129566894
55544,-0.233493312,0.129681114
140290,-0.322766677,0.129681114
54680,0.143779995,0.129681114
154743,0.173205092,0.129698697
253943,0.12553188,0.129932038
23274,0.212915634,0.12997272
51477,-0.265834314,0.130166725
94056,-0.173826059,0.130166725
25788,-0.237775299,0.130166725
285016,0.613833732,0.130287232
150368,0.207386474,0.130384372
84518,-0.384789577,0.130455153
7175,-0.163043164,0.130555668
9046,-0.270672547,0.13063632
59353,-0.462497843,0.130645218
23603,0.150049365,0.130824018
90580,-0.190526511,0.130871276
81579,-0.189778947,0.13103452
23404,-0.157180718,0.131231626
57338,0.750335237,0.131308075
4800,0.16726841,0.131351154
114132,0.516893274,0.131419083
56243,0.183266344,0.131419083
1591,0.801407883,0.131440275
10559,-0.194748285,0.131654558
7205,-0.195326525,0.131760556
5655,-0.424320164,0.131816586
285671,0.341178132,0.131837288
152206,-0.348068072,0.131837288
57148,0.153167995,0.131837288
26022,0.234451409,0.131862234
8876,-0.472862089,0.132039133
54790,0.172929928,0.132063444
283212,-0.379676242,0.132190202
10888,-0.509981406,0.132336343
6597,0.222014401,0.132382756
84976,0.187516854,0.1324558
55860,-0.141780012,0.132463029
7320,-0.163357537,0.132541799
28227,-0.251521902,0.132604329
5723,-0.205937729,0.132745701
1114,0.630439425,0.132752938
4917,0.490283015,0.132810919
3081,-0.74890417,0.132824766
54737,0.155991413,0.132993891
201973,-0.188835266,0.133060139
339483,0.289588494,0.13325001
56126,0.40902754,0.13325001
378884,-0.271108404,0.133507286
5822,-0.175317759,0.133527809
553158,-0.285445318,0.133863182
55509,-0.261530224,0.134110361
56241,0.434747487,0.134185759
9223,0.252741781,0.134185759
55636,0.243247535,0.134210514
51606,-0.155146264,0.134284934
1394,0.774000532,0.134459017
54981,-0.203301683,0.134478326
2213,-0.329384706,0.134567885
8643,0.40660419,0.134739895
57673,-0.196424846,0.134874178
114783,0.401633956,0.134928054
728464,0.437110431,0.134947059
23788,-0.138442581,0.134966607
5910,-0.162247047,0.135070338
6821,-0.148105827,0.135076911
79676,-0.161979121,0.135182655
149986,0.152413626,0.135182655
115677,0.306039083,0.135306761
652968,-0.269157097,0.135373317
55631,-0.146246678,0.135373317
85315,0.284480719,0.135373317
10181,0.15786906,0.135373317
64499,0.61725487,0.135373317
30001,-0.213932134,0.135373317
84909,0.25339109,0.135378989
51742,0.154092544,0.135514298
353376,0.234944553,0.135599454
9877,0.141864825,0.135702385
100113407,0.202686483,0.135742954
159195,0.186552142,0.135887125
153020,-0.264397129,0.135887303
5652,-0.280244688,0.13599463
246184,-0.503097112,0.136181252
8943,0.154881995,0.136260684
154881,0.207015163,0.136443368
388567,-0.221334775,0.136559331
4736,-0.222412235,0.136713603
5923,0.532113734,0.136731322
390980,0.181639722,0.137000856
4650,0.202228485,0.137084273
2739,-0.18012576,0.137210492
4312,0.642237356,0.137243597
55591,0.146075008,0.137482147
200895,0.19195455,0.13751919
6446,0.273322708,0.137600898
2887,0.215975499,0.137613032
9553,-0.225099368,0.137811426
54584,-0.231391224,0.137971187
10097,0.116406475,0.138086745
123283,0.208075641,0.138231982
51807,-0.368890322,0.138395827
4089,-0.1548747,0.138449792
4908,0.55069696,0.138482886
128153,-0.339912701,0.138490488
22850,0.141550641,0.138490488
164684,-0.420647924,0.138582022
3029,-0.181332552,0.138590071
339456,-0.349027411,0.13885272
1642,-0.119299908,0.139041163
9963,0.547451851,0.139041163
155066,-0.216022873,0.139255396
284565,0.33645392,0.13926586
4335,0.146490576,0.13932734
57545,0.230917701,0.139518101
4071,-0.307885015,0.139543934
30836,-0.122596194,0.139543934
8634,-0.143731802,0.139579923
55970,0.179312095,0.139616237
55790,0.262637442,0.139616237
5876,-0.167148122,0.139692459
55174,-0.177752704,0.139796856
5173,0.802044765,0.139898624
51809,-0.206835012,0.139914011
51256,-0.21002158,0.139934791
401562,-0.655162938,0.139934791
54512,-0.241114216,0.139934791
143686,0.29908342,0.139938947
260294,-0.245680695,0.140042733
4034,0.194621983,0.140223412
80235,-0.355632313,0.140331874
728489,-0.21862275,0.140460928
2523,0.224034997,0.140460928
9039,-0.140784547,0.140460928
653857,-0.301421826,0.140522881
79858,-0.209450612,0.140679213
111,0.403814563,0.140743995
254528,-0.746541061,0.140821129
7023,-0.183660316,0.140874749
4059,0.290895193,0.140874749
9934,0.344666894,0.140874749
11282,-0.173256618,0.140911048
201627,-0.143618343,0.14096594
317749,-0.341757854,0.141221039
84060,-0.131100267,0.141221039
7273,-0.296279051,0.141238179
1468,-0.212971126,0.141259515
5724,-0.295540812,0.141420204
29956,-0.139565975,0.141427892
290,-0.488178516,0.141498026
286046,0.373433946,0.141513452
3101,-0.30033009,0.14155951
9063,-0.202042623,0.141725395
55173,-0.162366225,0.141725395
81566,0.148381234,0.141785218
55315,-0.225221553,0.141829332
10669,-0.340829649,0.141946568
162989,-0.172704902,0.141961515
55201,-0.179962505,0.14207993
10009,-0.143190234,0.14207993
3177,-0.196873462,0.142114559
200958,-0.348146666,0.142140242
165055,-0.20708457,0.142328016
6785,-0.423700569,0.142416523
7314,-0.370340595,0.142716538
492,-0.575479058,0.142716538
91754,0.162513375,0.142851063
4293,0.242495824,0.142909698
4598,-0.181369144,0.14294563
59345,-0.238399542,0.142965239
140462,-0.376948829,0.142967352
26059,0.321146355,0.14304247
1767,-0.408251734,0.143372315
5239,0.470705036,0.14340689
643847,0.855484984,0.143669441
55117,-0.778200468,0.143669441
284086,-0.244459662,0.143696933
2932,0.133496407,0.143696933
259217,0.301766086,0.143773671
26118,0.208518003,0.144025491
378938,0.292991798,0.144048209
8738,-0.195175077,0.144048209
26048,0.182132592,0.144048209
79837,-0.193909471,0.144361995
51735,0.185260893,0.144425268
22902,-0.190596969,0.144425268
51205,-0.210145724,0.144452074
2194,0.233680454,0.144452074
118433,-0.201160525,0.144452074
1350,-0.215224816,0.144604295
22837,0.297496271,0.144846861
3635,-0.268247518,0.144943264
25946,-0.238221052,0.145091045
23678,-0.211327756,0.145105532
23762,-0.286674178,0.145201839
54758,-0.184649326,0.145212267
91120,-0.24716618,0.145254624
3483,0.44749172,0.145455601
27348,-0.14353123,0.145662401
221061,0.185195058,0.14570874
152185,-0.1502222,0.14570874
51112,0.143481797,0.145788032
84310,-0.204201522,0.145799819
286128,0.218145451,0.145804172
147463,0.411258518,0.145906204
64783,-0.142486441,0.14596345
255426,0.545342776,0.146032128
56943,-0.207653419,0.146080871
93953,-0.431907231,0.146131724
57003,-0.150323197,0.146368608
335,0.545114827,0.146392726
7439,0.210384839,0.146392726
195977,-0.798906779,0.146392726
26275,-0.177617562,0.146433951
9815,0.133390835,0.146433951
8125,-0.13631527,0.146475909
79762,-0.281518404,0.146692839
831,0.163215677,0.146783021
5026,-0.309144503,0.146815371
389203,-0.179843872,0.146829696
9747,0.219510981,0.146879758
1362,-0.218057976,0.147088156
22869,0.147488369,0.147180058
79730,-0.212425901,0.147220475
79903,0.137561563,0.147300821
9804,0.166070438,0.147359726
27315,-0.158063824,0.147448047
2081,0.242373601,0.147624476
8798,-0.221417422,0.147651656
10778,-0.176150788,0.147723697
84958,-0.266708404,0.147914396
9858,0.174564841,0.147914757
9091,0.176616344,0.148175591
2969,0.165906569,0.148300375
641,-0.227545558,0.148300375
221477,-0.142398322,0.14847885
93594,-0.212952685,0.14847885
5597,0.16084772,0.14847885
116985,0.169762539,0.148623649
23363,0.209072339,0.148623649
93589,-0.238592379,0.148780332
313,-0.374668563,0.14887553
29925,-0.164449501,0.148995648
139324,-0.205871346,0.149047629
84364,-0.120758007,0.149096857
899,-0.208789142,0.149139267
6837,0.147392129,0.149168914
1155,-0.192282851,0.149210235
5373,-0.162124024,0.149302325
157,-0.228669978,0.149322231
56893,-0.156930158,0.149322231
58473,0.309591076,0.149466659
79190,0.641225959,0.149466659
8574,-0.169687368,0.149466659
163786,-0.176686601,0.149466659
2885,-0.118821244,0.149509475
80152,-0.1658724,0.149509475
222663,0.556921919,0.14953314
10734,-0.481891991,0.149629199
5781,0.14727648,0.149809474
375035,-0.184130124,0.149824101
5515,-0.134945505,0.149860016
407977,-0.289960427,0.149893579
3482,0.198015808,0.149973654
9651,0.528800511,0.149973654
7532,0.129116332,0.150053869
1491,-0.234182621,0.150316698
55119,-0.133042958,0.150333152
3779,0.291399017,0.150333152
2289,-0.306168835,0.150333152
54947,0.210549625,0.150360824
83983,-0.241806803,0.150388266
5027,-0.278097859,0.150388266
64853,-0.145199544,0.150427292
2035,-0.170946682,0.150491368
23076,0.15752978,0.150491368
27141,-0.220951657,0.150705832
389114,0.251162857,0.150705832
27342,-0.115561118,0.150940694
353497,0.355390947,0.151086598
6749,-0.121792432,0.151324773
26085,-0.480510822,0.151324773
23195,0.21447473,0.151324773
7840,0.171382143,0.151794754
79850,0.257922697,0.151794754
55027,-0.16242382,0.151794754
682,-0.173922294,0.151796915
2313,0.211020279,0.151796915
3775,0.25664047,0.151796915
9048,-0.289191606,0.151841986
7919,-0.136669967,0.151958552
728116,0.412042749,0.152381184
128312,-0.359534915,0.152387427
134957,0.252900853,0.152429265
10069,-0.19853473,0.152431466
11126,-0.262777192,0.152709316
3866,-0.480782522,0.152751794
5252,-0.16474994,0.152751794
54069,-0.162716976,0.152751794
7049,-0.259340691,0.152751794
54929,-0.187995808,0.153004653
23236,0.296920653,0.153011995
84798,-0.20337218,0.153031099
84959,0.295359004,0.153031099
29957,-0.149713229,0.153184151
5017,0.392637475,0.153184151
220963,-0.364642793,0.153266481
9848,0.354716865,0.153266481
57613,0.233176981,0.153272176
8685,0.484340829,0.153272176
57530,-0.230549082,0.153490923
150962,-0.146921729,0.153498753
64321,-0.224510866,0.15357781
127281,-0.199377969,0.153598781
1750,0.732149302,0.153605703
161253,-0.290781256,0.153639545
401145,-0.320764276,0.153798016
253512,0.181435599,0.154127096
8273,-0.191842451,0.154127096
151254,-0.490312945,0.15452736
57466,0.136601842,0.154657112
26959,-0.131376617,0.154774415
55869,-0.14280331,0.154918387
89944,-0.285937767,0.155025065
88455,-0.192193513,0.155160581
965,-0.226712871,0.155299259
79896,-0.207255524,0.155335676
6093,0.139411559,0.155377153
3623,0.416243915,0.155408719
51430,0.177385353,0.155448693
7753,-0.156899967,0.155473787
57020,-0.18000276,0.155648687
7385,-0.164550379,0.155812916
55629,-0.14875636,0.15582055
483,-0.194893886,0.15584147
388327,-0.225077986,0.15584147
191,-0.174122148,0.155905914
5621,0.196061375,0.155905914
65982,0.188724357,0.156079877
3007,-0.394507304,0.156100261
9834,-0.649959774,0.156100261
143684,-0.152599364,0.15613489
7001,-0.224522192,0.156176631
9993,0.161963095,0.156289204
1073,-0.176358016,0.156382592
85457,-0.157084558,0.156382592
5764,-0.483637174,0.156468107
58484,-0.215176994,0.156468107
54532,-0.349787561,0.156475182
92565,0.287694179,0.156573915
10288,-0.267690686,0.156813878
522,-0.196465651,0.156880861
399669,-0.245716794,0.156885957
340543,0.552359821,0.156885957
84515,-0.196305586,0.156892431
92715,-0.156186435,0.156894642
547,0.523507282,0.156942339
8661,0.148021655,0.157053175
9668,0.19370419,0.15708386
286075,0.210454053,0.15708386
6599,0.149298239,0.157140566
23286,0.203166874,0.157231651
140700,-0.215135354,0.157567196
22875,-0.188437148,0.157567196
6324,0.278352586,0.157613338
54812,-0.112215098,0.157691705
8776,-0.154598548,0.157816326
683,-0.350676716,0.157817335
92399,-0.173039649,0.158211347
7551,-0.131719867,0.158242848
56147,0.548661596,0.158268269
26094,-0.174849236,0.158304952
55223,0.182210828,0.158359639
8677,-0.229392359,0.158389979
201266,-0.188690108,0.158398287
9678,0.17508834,0.158678286
53832,0.368311388,0.158741789
55707,-0.124422641,0.158781432
90649,-0.474501759,0.158815392
6725,0.512651493,0.158939595
386724,0.21791016,0.158939595
8140,0.283673025,0.158939595
29948,-0.276043032,0.158939595
205,-0.249928511,0.158939595
10840,-0.547394208,0.158939595
1486,-0.155694835,0.158956545
1188,0.422717109,0.158959255
10627,-0.165899716,0.15902216
80741,-0.227745356,0.159120605
84446,0.30973114,0.159140391
5116,0.203591603,0.159237002
2021,-0.227495478,0.159237002
2280,-0.147969254,0.159332095
4149,-0.134777162,0.159332095
84270,-0.185620074,0.159350322
25778,0.160151035,0.159357165
89846,-0.202121225,0.159491735
4493,-0.452193164,0.159667457
81027,0.269944983,0.159718586
56890,-0.177437159,0.159808867
7767,0.251487587,0.160075461
10277,0.170451972,0.160208465
348487,-0.357125003,0.160489795
163183,-0.278143923,0.160509178
79191,-0.532702071,0.160713143
51465,-0.142190648,0.160734342
892,-0.199889284,0.160841392
345079,0.294181711,0.160969613
10043,0.17372824,0.161000655
9938,-0.18890523,0.161005284
10901,-0.29850227,0.161005284
84417,-0.484907651,0.16103407
3242,-0.597842939,0.16103407
55322,-0.14398878,0.16103407
388407,-0.371026329,0.161105218
7133,-0.233134863,0.161203696
10750,0.198562719,0.161203696
9741,0.148470246,0.161328002
90362,0.286361952,0.161774535
11222,-0.135259621,0.161870747
284422,0.53443964,0.161935319
284525,-0.470949494,0.161956973
4215,0.144893196,0.162069466
1611,0.149873076,0.162081768
3234,-0.35468643,0.162115547
51631,-0.10598117,0.162371104
9878,-0.148602073,0.162405733
157378,0.196448368,0.162476537
343263,-0.74725578,0.162515655
51291,-0.171691302,0.16253001
7347,-0.185598518,0.162594702
29890,0.122844326,0.162608662
9961,-0.185939818,0.162619339
22937,0.139652475,0.16295974
10681,-0.193216889,0.163013934
27299,-0.499929017,0.163184438
514,-0.193063421,0.163211032
8736,-0.391692856,0.163230667
55607,-0.186779282,0.163612462
84266,-0.244872083,0.163616341
27335,-0.235898333,0.163664623
11128,-0.202543546,0.163694206
170954,0.172278247,0.163766949
81786,0.31233485,0.163949701
3316,0.336344416,0.163973414
757,-0.178817569,0.164231462
79647,0.227509508,0.164273776
170393,-0.465816724,0.164385881
4641,0.206366064,0.164385881
1501,0.617471219,0.164430973
4654,0.796541391,0.164432419
